cust_id,age,gender,marital_status,education_level,employment_type,monthly_income,residence_type,city,state,application_id,application_date,product_type,channel,requested_amount,tenure_months,account_id,account_open_date,current_balance,emi_amount,bureau_score,total_accounts,active_accounts,overdue_accounts,recent_enquiries_6m,broken_ptp_flag,write_off_flag,legal_case_flag,ptp_kept_ratio,default_6m_flag,snapshot_date,credit_card_utilization_pct,past_due_accounts_count,recent_loan_inquiry_flag,repayment_to_due_ratio,early_repayment_flag,bureau_score_flag,dpd_m1,dpd_m2,dpd_m3,dpd_m4,dpd_m5,dpd_m6,dpd_m7,dpd_m8,dpd_m9,dpd_m10,dpd_m11,dpd_m12,default_flag,dpd_max,dpd_avg,dpd_count_30plus,dpd_count_60plus,dpd_count_90plus,dpd_trend_flag,emi_vs_income_ratio,salary_credit_regular,behavioural_score,pos_transaction_volume,mobile_login_frequency,overdue_to_total_ratio,active_account_ratio,enquiries_flag,risk_score_band,high_enquiry_interaction,overdue_flag,total_account_bucket,low_risk_band_flag,bureau_score_bucket,score_enquiry_score,accounts_gap,enquiry_to_account_ratio,overdue_normalized,enquiry_3plus_flag,average_balance,minimum_balance,salary_credits_3m,emi_bounce_count,account_tenure_months,emi_to_income_ratio,min_balance_ratio,low_balance_month_flag,salary_credit_flag,tenure_bucket,emi_high_flag,low_income_flag,emi_normalized,balance_utilization_score,salary_to_emi_ratio,emi_income_ratio,dpd_month1,dpd_month2,dpd_month3,dpd_month4,dpd_month5,dpd_month6,obs_months,dpd_sum_total,dpd_std_dev,dpd_count_60_plus,dpd_count_90_plus,dpd_30_flag,dpd_60_flag,dpd_90_flag,months_since_last_dpd,dpd_rolling_3_months,dpd_escalation_flag,dpd_peak_month,dpd_high_flag,ptp_failure_flag,disbursal_gap_days,disbursal_gap_weeks,disbursal_gap_category,quick_disbursal_flag,very_slow_disbursal_flag,digital_channel_flag,in_branch_flag,channel_code,long_tenure_flag,short_term_loan_flag,ultra_short_flag,tenure_category,requested_bucket,high_requested_flag,low_requested_flag,active_tenure_months,account_age_bucket,account_fresh_flag,account_mature_flag,loan_cycle_position,channel_online_flag,tenure_category_flag,high_utilization_flag,low_utilization_flag,moderate_utilization_flag,utilization_bucket,utilization_score,credit_segment,utilization_to_limit_ratio,utilization_weighted_score,util_flag,utilization_band,loan_size_score,short_term_flag,long_term_flag,requested_per_tenure,loan_burden_ratio,application_month,application_year,festive_season_flag,financial_year_start_flag,end_of_year_push_flag,tenure_to_income_ratio,amount_income_term_score,high_stress_combination,short_loan_flag,long_loan_flag,bucketed_tenure_group,disbursal_load_flag,request_term_ratio_flag,clean_repayment_flag,ever_60_plus_flag,ever_90_plus_flag,recent_dpd_flag,dpd_escalation_stress_flag,recovery_ratio_flag,poor_recovery_flag,recovery_gap_score,effective_recovery_bucket,recovery_success_flag,ptp_broken_flag,ptp_compliance_flag,ptp_failure_history_flag,clean_pay_flag,ptp_repayment_flag,dpd_escalation_flag_alias,ptp_gap_flag,internal_behavior_score,risk_band_code,manual_override_flag,behavior_stability_index,low_bureau_score_flag,high_bureau_score_flag,bureau_score_bucket_50,bureau_score_bucket_100,score_band_segment,behavior_score_gap,behavior_agreement_flag,high_behavioral_risk_flag,behavior_bureau_interaction,avg_combined_score,internal_risk_band_flag,dual_low_score_flag,risk_segment_score_flag,external_override_flag,stable_behavior_flag,risk_band_indicator,annual_interest_rate,monthly_interest_rate,dpd_max_days,dpd_variance,dpd_count_30_plus,dpd_trend,risk_score,ptp_flag,emi_income_flag,fraud_flag,risk_index,corrected_risk_band,dpd_0to30_freq,dpd_31to60_freq,dpd_61plus_freq,dpd_recent_flag,dpd_worsening_flag,avg_util_3m,util_m1,util_m2,util_m3,total_emi,loan_tenure,loan_tenure_bucket,age_band,salary_credit_m1,salary_credit_m2,salary_credit_m3,bounce_3m_count,bounce_m1,bounce_m2,bounce_m3,dpd_to_bureau_ratio,bureau_score_miss_flag,total_emi_miss_flag,monthly_income_miss_flag
CUST004816,63,M,Married,Post Graduate,Self-Employed,61436.162555,Rented,North Jamie,Maryland,APP004816,2018-10-21,Credit Card,DSA,231938,0,ACC004816,2018-10-04,42640,21926.216236,462,2,5,0,0,0,0,0,0,1,2022-12-31,45.55,0,0,0.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1361393152,0,657.73118136,13,11,0,2.5,0,Medium,0,0,B2,0,450,0,-3,0,0,0,89381,7870.8354365,2,0,85,,0.1333333333,1,0,4,0,0,5073.64,11.825829188,7.3454167028,0.1361393152,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-868,-124,Fast,1,0,0,0,0,0,0,0,Long,4,1,0,37,6,0,1,Late,0,0,0,0,1,4,0.4555,High,0.0001963887,182.2,0,4,6.2235161533,0,0,4733.4285714,0.1296565865,10,2024,1,0,0,0.0012879337,298.72075988,0,0,0,4,0,4733.4285714,0,1,1,1,0,1,0,0.19,8,0,0,1,0,0,1,0,0,670.00108807,M,0,85.211684446,1,0,450,400,Low,-208.0010881,0,0,309540.50269,566.00054403,0,0,0,0,1,0,0.2394879129,0.0199573261,0,0,0,0,281.4310445,0,0,0,0.438,Medium,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST004817,22,F,Divorced,Post Graduate,Self-Employed,115591.0207,Rented,Port Kimberlychest,Utah,APP004817,2020-06-04,Credit Card,Branch,351627,0,ACC004817,2020-04-30,65061,33596.615086,759,2,4,0,0,0,0,0,0,0,2022-12-31,36.3,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7138929881,0,751.52447122,7,9,0,2,0,Low,0,0,B2,1,750,0,-2,0,0,0,60276,10259.32706,2,0,68,,0.1333333333,1,0,2,1,0,15383.68,3.9002371344,1.4007701668,0.7138929881,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-1089,-156,Fast,1,0,0,1,3,0,0,0,Medium,7,1,0,43,7,0,1,Late,0,0,0,0,1,3,0.363,High,0.0001032344,108.9,0,3,16.317555339,0,0,14065.08,0.6798981391,12,2024,1,0,0,0.0011136891,391.60315545,0,0,0,2,0,14065.08,0,1,1,1,0,1,0,-0.15,11,0,0,0,0,0,0,0,0,640.53782322,M,0,89.0975747,0,1,750,700,High,118.46217678,0,0,486168.20783,699.76891161,0,0,0,0,1,0,0.2603295497,0.0216941291,0,0,0,0,425.59348265,0,0,0,0.141,Low,0,0,0,0,0,,,,,,,Short,<25,,,,,,,,0,0,1,0
CUST004818,22,M,Married,High School,Self-Employed,5417.0474558,Rented,Castrotown,South Carolina,APP004818,2019-05-15,Auto Loan,Mobile,136176,79,ACC004818,2018-12-15,296798,2263.1132797,369,6,3,0,1,0,0,0,0,0,2022-12-31,89.62,1,0,1.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.65,1,0,0,0,0.4468051597,0,626.59381813,19,6,0,0.5,0,High,0,0,B6,0,350,369,3,0.1666666667,0,0,46243,2799.3475603,1,0,62,,0.1333333333,1,0,2,0,1,5957.7,10.071000554,2.2381120231,0.4468051597,0,0,0,0,0,0,12,33,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,89,13,Slow,0,1,1,0,2,0,0,0,Medium,2,0,0,18,3,0,0,Late,1,0,1,0,0,8,0.8962,High,0.0006581189,716.96,1,8,10.212689366,0,0,5447.04,0.4255287236,11,2023,1,0,0,0.001799775,245.08616423,0,0,0,2,0,5447.04,0,1,1,1,0,1,0,-0.19,11,0,0,0,0,0,0,0,0,579.65610984,M,0,80.891123404,1,0,350,300,Low,-210.6561098,0,0,213893.10453,474.32805492,0,0,0,0,1,0,0.0859402813,0.0071616901,0,0,0,0,212.32223758,0,0,0,0.641,High,0,0,0,0,0,,,,,,,Short,<25,,,,,,,,0,0,1,0
CUST004819,58,M,Single,Post Graduate,Self-Employed,25431.228866,Parental,New Dawnport,Pennsylvania,APP004819,2021-02-17,Auto Loan,DSA,294312,38,ACC004819,2020-10-12,132431,9066.2896887,309,9,2,0,4,0,0,0,0,0,2022-12-31,53.83,1,1,0.65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2867292404,0,559.41758315,10,10,0,0.2222222222,1,High,1,0,B9,0,300,1236,7,0.4444444444,0,1,198984,30512.876843,1,0,34,,0.1333333333,1,0,3,0,0,8584.1,6.9896669424,3.4876108153,0.2867292404,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,71,10,Slow,0,1,0,0,0,0,0,0,Medium,5,1,0,22,3,0,0,Late,0,0,0,0,1,5,0.5383,High,0.0001829011,269.15,0,5,9.8307168148,0,0,7954.3783784,0.2730754671,7,2023,0,0,0,0.001202445,353.89398444,0,0,0,3,0,7954.3783784,0,1,1,1,0,0,0,0.35,6,0,0,1,0,0,1,0,0,675.38402419,M,0,76.063215787,1,0,300,300,Low,-366.3840242,0,0,208693.66348,492.1920121,0,0,0,0,1,0,0.0998820163,0.0083235014,0,0,0,0,178.65719972,0,0,0,0.591,High,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST004820,27,M,Single,Post Graduate,Salaried,114703.49258,Parental,Allisonhaven,Alabama,APP004820,2015-10-17,Credit Card,Online,499147,0,ACC004820,2015-10-17,33950,47075.773085,506,5,4,2,3,0,0,0,0.7117836561,0,2022-12-31,52.27,1,0,0.84,0,1,0,0,0,30,60,0,0,0,0,0,0,0,0,60,9.75,4,2,0,1,1.8403573234,0,692.91253075,7,8,0.4,0.8,1,High,1,1,B5,0,500,1518,1,0.6,0.5,1,65272,4976.4614308,2,0,134,,0.1333333333,1,0,4,1,1,10918.84,5.4950892219,0.5433727392,1.8403573234,0,0,0,0,0,0,12,210,37.947331922,1,0,1,1,1,0,150,0,JU,1,0,-384,-54,Fast,1,0,1,0,1,0,0,0,Long,9,1,0,45,7,0,1,Late,1,0,0,0,1,5,0.5227,High,0.0001047187,261.35,0,5,84.130625316,0,0,10186.673469,1.7527213608,10,2022,1,0,0,0.0080889788,4037.5894843,0,0,0,4,0,10186.673469,0,1,1,1,0,1,0,0.16,8,0,0,0,0,0,0,0,0,700.63632121,M,0,70.66387057,1,0,500,500,Low,-194.6363212,0,0,354521.97853,603.31816061,0,0,0,0,1,0,0.2348893115,0.0195741093,60,347.72727273,2,0,282.89587114,1,0,0,0.594,High,1,1,0,0,0,,,,,,,Short,25-,,,,,,,,0.152284264,0,1,0
CUST004822,54,F,Divorced,Post Graduate,Salaried,55600.816023,Owned,Hernandezstad,Minnesota,APP004822,2015-05-05,Personal Loan,Online,330659,25,ACC004822,2015-03-05,237363,15954.613612,404,6,2,2,1,0,0,0,0.6419491196,0,2022-12-31,19.19,1,0,0.77,0,1,0,0,0,0,0,0,0,0,30,0,0,0,0,30,3.85,2,0,0,0,0.3975579861,1,627.81213388,12,7,0.3333333333,0.3333333333,0,High,0,1,B6,0,400,404,4,0.1666666667,1,0,178123,24840.643982,2,0,129,,0.1333333333,1,0,4,0,1,7233.17,8.2951181847,2.5153563375,0.3975579861,0,0,0,0,0,0,12,90,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,261,37,Slow,0,1,1,0,1,0,0,0,Long,6,1,0,14,2,0,0,Early,1,0,0,1,0,1,0.1919,High,0.0000580356,19.19,0,1,18.174068374,0,0,6748.1428571,0.3786264245,8,2023,0,0,0,0.0026380874,872.30733718,0,0,0,4,0,6748.1428571,0,1,1,1,0,0,0,0.23,7,0,0,0,0,0,0,0,0,662.13051332,M,0,76.126594744,1,0,400,400,Low,-258.1305133,0,0,267500.72738,533.06525666,0,0,0,0,1,0,0.1797420837,0.014978507,30,75,1,5,228.96384007,1,0,0,0.596,High,1,0,0,0,0,,,,,,,Short,50+,,,,,,,,0.060483871,0,1,0
CUST004823,33,F,Married,High School,Salaried,30524.782685,Owned,Lake Samantha,Maine,APP004823,2016-03-14,Personal Loan,Mobile,188702,24,ACC004823,2015-11-26,69363,9232.8424775,695,8,3,2,0,0,0,0,0,1,2022-12-31,81.58,0,1,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.65,1,0,0,1,0.9601901605,0,585.07264193,14,2,0.25,0.375,0,Medium,0,1,B8,0,650,0,5,0,2,0,70618,12383.140868,3,0,215,,0.1333333333,1,0,3,1,1,5503.81,10.901539116,1.0414603702,0.9601901605,0,0,0,0,0,0,12,33,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-1692,-241,Fast,1,0,1,0,2,0,0,0,Medium,3,0,0,58,9,0,1,Late,1,0,1,0,0,8,0.8158,High,0.0004323219,652.64,1,8,32.920795534,0,0,5100.0540541,0.9144665426,5,2025,0,1,0,0.0062794349,1184.9419152,0,0,0,3,0,5100.0540541,0,1,1,1,0,1,0,-0.19,11,0,0,0,0,0,0,0,0,582.19835838,M,0,72.065248363,0,0,650,600,Medium,112.80164162,0,0,404627.85908,638.59917919,0,0,0,0,1,0,0.1592684668,0.0132723722,0,0,0,0,374.22529578,0,0,0,0.315,Medium,0,0,0,0,0,,,,,,,Short,25-,,,,,,,,0,0,1,0
CUST004824,66,F,Married,High School,Salaried,66200.609915,Parental,Raychester,Minnesota,APP004824,2020-08-18,Credit Card,DSA,273144,0,ACC004824,2020-03-08,227138,26394.563118,589,1,5,2,0,0,0,0,0,0,2022-12-31,62.2,1,1,1.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2.25,1,0,0,1,0.6061702344,0,630.91748438,10,10,2,5,0,Medium,0,1,B1,0,550,0,-4,0,2,0,6920,1129.7737273,1,0,64,,0.1333333333,1,0,4,1,1,5975.02,10.041807391,1.649701591,0.6061702344,0,0,0,0,0,0,12,45,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-193,-27,Fast,1,0,0,0,0,0,0,0,Long,5,1,0,34,5,0,1,Late,0,0,0,0,1,6,0.622,High,0.0002277187,373.2,0,6,27.710662473,0,0,5574.3673469,0.5773054682,4,2023,0,1,0,0.0048691418,1329.9768716,0,0,0,4,0,5574.3673469,0,1,1,1,0,1,0,-0.19,11,0,0,0,0,0,0,0,0,639.0367151,M,0,79.242302956,1,0,550,500,Low,-50.0367151,0,0,376392.62519,614.01835755,0,0,0,0,1,0,0.2825830987,0.0235485916,0,0,0,0,370.01289261,0,0,0,0.461,Medium,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST004826,38,F,Married,Post Graduate,Salaried,66622.5304,Rented,New Rachel,Utah,APP004826,2020-10-09,Credit Card,Branch,260147,0,ACC004826,2020-05-17,130361,25171.391889,577,9,4,2,3,0,0,0,0.7714742888,0,2022-12-31,26.3,0,0,0.71,0,1,0,0,30,60,90,120,0,0,0,0,0,0,0,120,21,5,4,3,0,0.0947583465,0,679.37050197,11,4,0.2222222222,0.4444444444,1,Very High,1,1,B9,0,550,1731,5,0.3333333333,0.5,1,111121,18106.214993,0,0,197,,0.1333333333,1,0,5,0,0,4552.57,13.179369016,10.553160083,0.0947583465,0,0,0,0,0,0,12,540,37.947331922,3,2,1,1,1,0,150,0,JU,1,0,-18,-3,Fast,1,0,0,1,3,0,0,0,Long,5,1,0,21,3,0,0,Early,0,0,0,0,1,2,0.263,High,0.0001010967,52.6,0,2,5.4147656315,0,0,4264.704918,0.0902460939,10,2023,1,0,0,0.0012488292,324.87917577,0,0,0,5,0,4264.704918,0,1,1,1,0,0,0,0.29,7,0,0,0,0,0,0,0,0,631.91274253,M,0,83.358124999,1,0,550,500,Low,-54.91274253,0,0,364613.65244,604.45637126,0,0,0,0,1,0,0.2851543507,0.0237628626,120,1772.7272727,4,-10,309.66623383,1,0,0,0.723,Very High,1,1,2,1,0,,,,,,,Short,36-,,,,,,,,0.3715170279,0,1,0
CUST004827,37,F,Single,Post Graduate,Salaried,111145.07078,Rented,Cantrellport,New Mexico,APP004827,2021-11-10,Credit Card,Mobile,378113,0,ACC004827,2021-10-26,292034,35607.852044,477,5,1,2,3,0,0,0,0.5177180789,1,2022-12-31,57.22,1,0,0.93,0,1,0,30,60,90,120,0,0,30,0,30,60,0,0,120,28.65,9,5,3,0,1.4514099583,0,609.0865317,11,7,0.4,0.2,1,Very High,1,1,B5,0,450,1431,4,0.6,0.5,1,81872,10453.15471,3,0,91,,0.1333333333,1,0,1,1,0,33084.89,1.8135166839,0.6889852135,1.4514099583,0,0,0,0,0,0,12,660,37.947331922,4,2,1,1,1,0,150,0,JU,1,0,-1210,-173,Fast,1,0,1,0,2,0,1,0,Short,7,1,0,59,9,0,1,Late,1,0,0,0,1,5,0.5722,High,0.0001513304,286.1,0,5,16.587541127,1,0,29085.615385,1.382295094,11,2023,1,0,0,0.0005264081,199.04176171,0,1,0,1,0,29085.615385,0,1,1,1,0,1,0,0.07,9,0,0,0,0,0,0,0,0,681.96286496,M,0,61.395208598,1,0,450,400,Low,-204.962865,0,0,325296.28658,579.48143248,0,0,0,0,0,0,0.2319926462,0.0193327205,120,1609.0909091,7,-10,257.79627209,1,0,0,0.823,Very High,3,2,2,1,0,,,,,,,Short,36-,,,,,,,,0.2836879433,0,1,0
CUST004828,22,M,Single,Graduate,Salaried,37035.242523,Rented,Simpsonport,Washington,APP004828,2015-06-06,Personal Loan,Online,155208,9,ACC004828,2015-05-21,295422,18389.143218,323,6,2,0,4,0,0,0,0.94402463,0,2022-12-31,59.63,1,0,0.79,0,1,0,0,0,0,0,30,60,0,0,0,0,0,0,150,15,4,3,1,1,0.2849018209,0,728.67431897,1,2,0,0.3333333333,1,Very High,1,0,B6,0,300,1292,4,0.6666666667,0,1,86132,15814.854898,0,0,205,,0.1333333333,1,0,2,0,0,6790.35,8.836068833,3.5099810761,0.2849018209,0,0,0,0,0,0,12,300,37.947331922,1,0,1,1,1,0,150,0,JU,1,1,-605,-86,Fast,1,0,1,0,1,0,0,0,Medium,3,0,0,23,3,0,0,Late,1,0,0,0,1,5,0.5963,High,0.0003841941,298.15,0,5,6.5120416212,0,0,6208.32,0.2713350676,4,2025,0,1,0,0.0010069226,156.28244179,0,0,0,2,0,6208.32,0,1,1,1,0,0,0,0.21,7,0,1,0,1,0,0,0,1,701.21303479,M,0,75.245168016,1,0,300,300,Low,-378.2130348,0,0,226491.81024,512.10651739,0,0,0,0,1,0,0.1564793915,0.0130399493,60,347.72727273,2,10,185.36802353,1,0,0,1.077,Very High,1,1,0,0,0,,,,,,,Short,<25,,,,,,,,0.1039861352,0,1,0
CUST004829,46,F,Divorced,Post Graduate,Salaried,7570.9854074,Rented,Lake Courtneyfort,Alaska,APP004829,2018-09-16,Auto Loan,Branch,49741,26,ACC004829,2018-08-24,14025,2167.6804508,512,5,4,2,4,0,0,0,0,1,2022-12-31,27.59,0,1,1.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363165448,0,637.38235869,17,9,0.4,0.8,1,Medium,1,1,B5,0,500,2048,1,0.8,0.4,1,7093,980.36452567,3,0,76,,0.1333333333,1,0,4,0,0,1088.08,55.143004191,27.535659143,0.0363165448,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-935,-134,Fast,1,0,0,1,3,0,0,0,Long,0,0,0,34,5,0,1,Late,0,0,0,0,1,2,0.2759,Mid,0.0005546732,55.18,0,2,1.6601915824,0,0,1015.122449,0.0345873246,4,2025,0,1,0,0.0016020292,79.686536279,0,0,0,4,0,1015.122449,0,1,1,1,0,1,0,-0.16,11,0,0,0,0,0,0,0,0,679.10643975,M,0,72.645873051,1,0,500,500,Low,-167.1064397,0,0,347702.49715,595.55321987,0,0,0,0,1,0,0.1138067809,0.0094838984,0,0,0,0,288.63685664,0,0,0,0.388,Medium,0,0,0,0,0,,,,,,,Short,36-,,,,,,,,0,0,1,0
CUST004830,50,F,Divorced,Graduate,Salaried,24973.584126,Rented,Ayalabury,Georgia,APP004830,2016-06-24,Auto Loan,DSA,200170,31,ACC004830,2016-03-19,198451,7510.587993,780,9,3,2,4,1,0,0,0.9204372986,0,2022-12-31,82.37,1,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,3,2,0,0,0,0.4611120472,0,716.338133,9,11,0.2222222222,0.3333333333,1,Low,0,1,B9,1,750,3120,6,0.4444444444,0.4,1,17905,3359.473884,1,0,94,,0.1333333333,1,0,1,0,0,17514.88,3.42565864,2.1686702963,0.4611120472,0,0,0,0,0,0,12,90,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-558,-80,Fast,1,0,0,0,0,0,1,0,Short,4,1,0,25,4,0,1,Late,0,0,1,0,0,8,0.8237,High,0.0004115002,658.96,1,8,5.2698504634,1,0,15397.692308,0.4391542053,1,2025,0,0,0,0.0003159142,63.23654074,0,1,0,1,0,15397.692308,0,1,1,1,0,1,0,-0.09,10,0,0,0,0,0,0,0,0,668.8056137,M,0,69.813310546,0,1,750,700,High,111.1943863,0,0,521668.37869,724.40280685,0,0,0,0,0,0,0.1167234288,0.0097269524,30,75,1,5,415.32592003,1,0,0,0.22,Low,1,0,0,0,0,,,,,,,Short,36-,,,,,,,,0.25,0,1,0
CUST004831,58,M,Divorced,High School,Self-Employed,11103.70459,Parental,Stephenstad,Wyoming,APP004831,2022-04-26,Auto Loan,Mobile,282708,64,ACC004831,2021-12-18,13774,5454.4272323,780,8,2,2,3,0,0,0,0,0,2022-12-31,17.16,2,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2585600803,0,777.74119492,7,6,0.25,0.25,1,Low,0,1,B8,1,750,2340,6,0.375,0.5,1,126759,16729.446035,0,0,227,,0.1333333333,1,0,2,0,0,12368.48,4.8510407099,3.8675730567,0.2585600803,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-1681,-240,Fast,1,0,1,0,2,0,0,0,Medium,5,1,0,58,9,0,1,Late,1,0,0,1,0,1,0.1716,High,0.0000606987,17.16,0,1,5.9099423029,0,0,11308.32,0.246247596,4,2025,0,1,0,0.0005017037,141.83565023,0,0,0,2,0,11308.32,0,1,1,1,0,0,0,0.21,7,0,0,0,0,0,0,0,0,790.05828707,M,0,73.144716932,0,1,750,700,High,-10.05828707,1,0,616245.46391,785.02914353,0,0,0,0,1,0,0.0809873093,0.0067489424,0,0,0,0,413.58774073,0,0,0,0.12,Low,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST004832,69,M,Married,Graduate,Self-Employed,108280.38891,Parental,Whiteview,Iowa,APP004832,2022-02-23,Credit Card,Online,456039,0,ACC004832,2021-10-09,151675,42080.865596,743,6,2,2,1,0,0,0,0,1,2022-12-31,40.27,1,1,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3,1,1,0,0,1.8795765426,0,701.90568315,11,5,0.3333333333,0.3333333333,0,Medium,0,1,B6,1,700,743,4,0.1666666667,1,0,160423,20196.427027,2,0,103,,0.1333333333,1,0,1,1,0,39903.41,1.5036308927,0.5320347309,1.8795765426,0,0,0,0,0,0,12,60,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,-338,-48,Fast,1,0,1,0,1,0,1,0,Short,9,1,0,35,5,0,1,Late,1,0,0,0,1,4,0.4027,High,0.0000883039,161.08,0,4,21.480876119,1,0,35079.923077,1.7900730099,8,2023,0,0,0,0.0005652112,257.75837219,0,1,0,1,0,35079.923077,0,1,1,1,0,0,0,0.39,6,0,0,0,0,0,0,0,0,720.30472867,M,0,90.28353159,0,0,700,700,High,22.695271331,1,0,535186.4134,731.65236433,0,0,0,0,1,0,0.1924743231,0.0160395269,0,0,0,0,397.94704589,0,0,0,0.357,Medium,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST004833,46,M,Divorced,Post Graduate,Salaried,8880.7608056,Owned,Lindafurt,Arizona,APP004833,2019-08-04,Home Loan,Online,378469,287,ACC004833,2019-02-07,90647,2929.2512967,845,8,5,1,2,0,0,0,0,0,2022-12-31,67.83,1,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8652811455,0,756.60459235,12,2,0.125,0.625,0,Low,0,0,B8,1,800,1690,3,0.25,0.3333333333,0,35981,2999.1225976,3,0,49,,0.1333333333,1,0,4,1,1,8279.01,7.2472433298,1.1556937363,0.8652811455,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,0,46,6,Slow,0,1,1,0,1,0,0,0,Long,7,1,0,26,4,0,1,Late,1,0,0,0,1,6,0.6783,High,0.0001792221,406.98,0,6,39.555706522,0,0,7723.8571429,0.8240772192,4,2023,0,1,0,0.0050161981,1898.4754938,0,0,0,4,0,7723.8571429,0,1,1,1,0,1,0,-0.2,12,0,0,0,0,0,0,0,0,626.49971603,M,0,81.535700084,0,1,800,800,High,218.50028397,0,0,529392.26004,735.74985801,0,0,0,0,1,0,0.0786234412,0.0065519534,0,0,0,0,451.4515754,0,0,0,0.055,Low,0,0,0,0,0,,,,,,,Short,36-,,,,,,,,0,0,1,0
CUST004834,68,M,Divorced,Graduate,Salaried,74636.11921,Rented,Aliciaview,Iowa,APP004834,2018-07-05,Credit Card,DSA,332750,0,ACC004834,2018-06-22,29594,31597.240236,317,3,5,1,3,0,0,0,0,0,2022-12-31,33.3,1,0,1.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2726052151,0,671.47055015,7,7,0.3333333333,1.6666666667,1,High,1,0,B3,0,300,951,-2,1,0.25,1,78903,10392.945204,0,0,181,,0.1333333333,1,0,5,0,0,5823.12,10.303754688,3.6683083982,0.2726052151,0,0,0,0,0,0,12,0,37.947331922,0,0,1,1,1,0,150,0,JU,1,1,-553,-79,Fast,1,0,0,0,0,0,0,0,Long,6,1,0,50,8,0,1,Late,0,0,0,0,1,3,0.333,High,0.0001000751,99.9,0,3,15.577454239,0,0,5454.9180328,0.2596242373,11,2022,1,0,0,0.0028087258,934.60350154,0,0,0,5,0,5454.9180328,0,1,1,1,0,1,0,-0.01,10,0,1,0,1,0,0,0,1,641.01696804,M,0,60.200043694,1,0,300,300,Low,-324.016968,0,0,203202.37887,479.00848402,0,0,0,0,0,0,0.2482210524,0.0206850877,0,0,0,0,199.43315586,0,0,0,0.583,High,0,0,0,0,0,,,,,,,Short,50+,,,,,,,,0,0,1,0
CUST004835,60,F,Single,High School,Salaried,57299.677598,Parental,Lake Jeffrey,Wisconsin,APP004835,2016-07-14,Credit Card,Branch,265604,0,ACC004835,2016-03-25,197785,25877.596761,472,7,4,1,0,0,0,0,0.6965299098,1,2022-12-31,80.35,1,0,0.86,1,1,0,0,0,0,30,60,0,0,0,0,0,30,0,60,11.25,5,2,0,1,0.7540179093,0,646.77651749,12,7,0.1428571429,0.5714285714,0,High,0,0,B7,0,450,0,3,0,1,0,75821,5389.9423735,3,0,238,,0.1333333333,1,0,3,1,1,7746.78,7.7451534702,1.3262284459,0.7540179093,0,0,0,0,0,0,12,240,37.947331922,1,0,1,1,1,0,150,0,JU,1,0,-629,-90,Fast,1,0,0,1,3,0,0,0,Medium,5,1,0,50,8,0,1,Late,0,0,1,0,0,8,0.8035,High,0.000302518,642.8,1,8,25.852053728,0,0,7178.4864865,0.7181126036,1,2023,0,0,0,0.0035036496,930.58335766,0,0,0,3,0,7178.4864865,0,1,1,1,0,1,0,0.14,8,0,0,0,0,0,0,0,0,547.46714338,M,0,84.038946209,1,0,450,400,Low,-75.46714338,0,1,258404.49167,509.73357169,0,1,0,0,1,0,0.2988230513,0.0249019209,60,381.81818182,3,5,261.69809949,1,0,0,0.628,High,2,1,0,0,0,,,,,,,Short,50+,,,,,,,,0.1401869159,0,1,0
